gps_num,plot,type,number,east,north,elev,hor_error,vert_error,flag,notes
2235,17,quadrat,37,681567.351,3535078.967,1317.173,0.013,0.017,0,
2244,17,quadrat,51,681530.225,3535065.188,1318.043,0.013,0.017,0,
2247,17,quadrat,53,681542.938,3535065.745,1317.813,0.012,0.016,0,
2250,17,quadrat,55,681555.492,3535066.249,1317.484,0.013,0.017,0,
2253,17,quadrat,57,681567.641,3535067.03,1317.307,0.013,0.017,0,
2262,17,quadrat,71,681531.324,3535052.631,1318.035,0.013,0.017,0,
2266,17,quadrat,73,681543.608,3535053.31,1317.906,0.014,0.017,0,
2269,17,quadrat,75,681556.196,3535053.681,1317.67,0.013,0.017,0,
2272,17,quadrat,77,681568.42,3535054.362,1317.465,0.013,0.017,0,
2206,17,stake,11,681530.211,3535092.151,1317.659,0.013,0.018,0,
2208,17,stake,12,681536.199,3535092.329,1317.534,0.013,0.018,0,
2209,17,stake,13,681542.571,3535092.585,1317.483,0.013,0.017,0,
2211,17,stake,14,681548.809,3535093.051,1317.348,0.013,0.018,0,
2212,17,stake,15,681554.961,3535093.222,1317.199,0.013,0.018,0,
2214,17,stake,16,681561.078,3535093.741,1317.149,0.013,0.017,0,
2215,17,stake,17,681567.524,3535094.186,1317.053,0.013,0.018,0,
2224,17,stake,21,681530.408,3535085.898,1317.681,0.013,0.017,0,
2223,17,stake,22,681536.633,3535086.182,1317.581,0.013,0.016,0,
2222,17,stake,23,681542.768,3535086.478,1317.562,0.013,0.017,0,
2221,17,stake,24,681549.004,3535086.687,1317.358,0.013,0.017,0,
2220,17,stake,25,681554.954,3535086.697,1317.238,0.014,0.018,0,
2219,17,stake,26,681561.406,3535087.247,1317.173,0.013,0.017,0,
2218,17,stake,27,681567.436,3535087.605,1317.036,0.013,0.017,0,
2225,17,stake,31,681530.448,3535079.591,1317.704,0.013,0.017,0,
2227,17,stake,32,681536.757,3535079.933,1317.665,0.013,0.017,0,
2228,17,stake,33,681542.93,3535080.275,1317.693,0.013,0.016,0,
2230,17,stake,34,681549.099,3535080.465,1317.492,0.012,0.016,0,
2231,17,stake,35,681555.378,3535080.733,1317.353,0.013,0.017,0,
2233,17,stake,36,681561.636,3535081.105,1317.268,0.013,0.017,0,
2234,17,stake,37,681568.023,3535081.405,1317.116,0.013,0.017,0,
2242,17,stake,41,681530.831,3535073.397,1317.953,0.013,0.016,0,
2241,17,stake,42,681536.929,3535073.659,1317.836,0.014,0.017,0,
2240,17,stake,43,681543.362,3535073.997,1317.923,0.013,0.016,0,
2239,17,stake,44,681549.567,3535074.508,1317.676,0.014,0.017,0,
2238,17,stake,45,681555.634,3535074.661,1317.487,0.013,0.017,0,
2237,17,stake,46,681561.941,3535074.885,1317.293,0.013,0.017,0,
2236,17,stake,47,681568.162,3535075.295,1317.194,0.013,0.017,0,
2243,17,stake,51,681531.242,3535067.507,1318.111,0.013,0.017,0,
2245,17,stake,52,681537.291,3535067.166,1318.009,0.013,0.016,0,
2246,17,stake,53,681543.455,3535067.564,1317.816,0.013,0.017,0,
2248,17,stake,54,681549.759,3535068.146,1317.669,0.013,0.017,0,
2249,17,stake,55,681555.899,3535068.261,1317.467,0.013,0.016,0,
2251,17,stake,56,681562.232,3535068.57,1317.377,0.013,0.016,0,
2252,17,stake,57,681568.307,3535068.875,1317.334,0.013,0.016,0,
2260,17,stake,61,681531.171,3535060.798,1317.948,0.013,0.016,0,
2259,17,stake,62,681537.427,3535061.102,1317.948,0.013,0.016,0,
2258,17,stake,63,681543.704,3535061.296,1317.809,0.013,0.017,0,
2257,17,stake,64,681550.005,3535061.635,1317.625,0.014,0.017,0,
2256,17,stake,65,681556.141,3535061.911,1317.511,0.013,0.018,0,
2255,17,stake,66,681562.589,3535062.155,1317.402,0.013,0.016,0,
2254,17,stake,67,681568.602,3535062.592,1317.364,0.013,0.016,0,
2261,17,stake,71,681531.574,3535054.6,1318.039,0.014,0.017,0,
2264,17,stake,72,681537.45,3535054.918,1317.996,0.013,0.019,0,
2265,17,stake,73,681544.002,3535055.196,1317.928,0.013,0.017,0,
2267,17,stake,74,681550.234,3535055.622,1317.767,0.013,0.017,0,
2268,17,stake,75,681556.486,3535055.869,1317.586,0.013,0.016,0,
2270,17,stake,76,681562.637,3535055.755,1317.517,0.013,0.018,0,
2271,17,stake,77,681568.954,3535056.39,1317.445,0.012,0.017,0,
2118,18,corner,1,681598.974,3535099.961,1316.338,0.01,0.013,0,
2201,18,corner,2,681648.408,3535102.566,1315.436,0.012,0.01,0,
2191,18,corner,3,681600.418,3535050.413,1316.795,0.013,0.019,0,
2200,18,corner,4,681649.952,3535053.12,1315.938,0.013,0.018,0,
2120,18,quadrat,11,681604.416,3535092.53,1316.367,0.014,0.019,0,
2123,18,quadrat,13,681616.66,3535093.19,1316.151,0.014,0.02,0,
2126,18,quadrat,15,681629.448,3535093.708,1315.986,0.014,0.02,0,
2129,18,quadrat,17,681642.289,3535094.488,1315.658,0.014,0.02,0,
2138,18,quadrat,31,681605.303,3535079.531,1316.588,0.014,0.02,0,
2141,18,quadrat,33,681617.77,3535080.196,1316.291,0.014,0.021,0,
2145,18,quadrat,35,681630.157,3535080.887,1316.091,0.014,0.019,1,
2148,18,quadrat,37,681642.48,3535081.465,1315.83,0.014,0.02,1,
2171,18,quadrat,51,681605.448,3535066.949,1316.569,0.012,0.018,0,
2174,18,quadrat,53,681617.878,3535067.473,1316.306,0.013,0.02,0,
2177,18,quadrat,55,681630.26,3535067.994,1316.143,0.013,0.019,0,
2180,18,quadrat,57,681642.618,3535068.762,1315.926,0.013,0.02,0,
2190,18,quadrat,71,681606.456,3535054.481,1316.58,0.013,0.02,0,
2193,18,quadrat,73,681618.907,3535055.112,1316.362,0.013,0.019,0,
2196,18,quadrat,75,681630.352,3535055.379,1316.174,0.014,0.02,0,
2199,18,quadrat,77,681643.11,3535056.536,1315.975,0.013,0.019,0,
2119,18,stake,11,681604.784,3535094.6,1316.382,0.015,0.021,0,
2121,18,stake,12,681611.055,3535094.827,1316.311,0.015,0.021,0,
2122,18,stake,13,681617.266,3535095.238,1316.118,0.014,0.021,0,
2124,18,stake,14,681623.477,3535095.52,1316.009,0.015,0.021,0,
2125,18,stake,15,681629.952,3535095.752,1316.079,0.015,0.021,0,
2127,18,stake,16,681636.436,3535096.05,1315.82,0.014,0.02,0,
2128,18,stake,17,681642.889,3535096.493,1315.693,0.014,0.02,0,
2136,18,stake,21,681604.97,3535088.186,1316.446,0.014,0.02,0,
2135,18,stake,22,681611.134,3535088.45,1316.483,0.014,0.021,0,
2134,18,stake,23,681617.202,3535088.526,1316.212,0.014,0.019,0,
2133,18,stake,24,681623.643,3535088.955,1316.133,0.015,0.021,0,
2132,18,stake,25,681630.078,3535089.257,1316.059,0.014,0.021,0,
2131,18,stake,26,681636.468,3535089.628,1315.908,0.015,0.021,0,
2130,18,stake,27,681642.819,3535089.987,1315.764,0.014,0.019,0,
2137,18,stake,31,681605.637,3535081.595,1316.599,0.014,0.02,0,
2139,18,stake,32,681611.842,3535081.901,1316.439,0.014,0.02,0,
2140,18,stake,33,681618.084,3535082.315,1316.264,0.014,0.02,0,
2142,18,stake,34,681624.177,3535082.522,1316.142,0.014,0.02,0,
2143,18,stake,35,681630.527,3535082.843,1316.022,0.014,0.02,0,
2146,18,stake,36,681636.767,3535083.296,1315.873,0.014,0.02,1,
2147,18,stake,37,681643.136,3535083.474,1315.82,0.014,0.02,1,
2155,18,stake,41,681605.731,3535075.121,1316.491,0.014,0.011,1,
2154,18,stake,42,681612.008,3535075.388,1316.408,0.014,0.02,1,
2153,18,stake,43,681618.26,3535075.701,1316.34,0.014,0.019,1,
2152,18,stake,44,681624.408,3535076.268,1316.192,0.014,0.021,1,
2151,18,stake,45,681630.706,3535076.386,1316.046,0.014,0.019,1,
2150,18,stake,46,681637.062,3535076.825,1316.049,0.014,0.02,1,
2149,18,stake,47,681643.14,3535076.871,1315.855,0.014,0.02,1,
2170,18,stake,51,681606.113,3535068.928,1316.522,0.01,0.016,0,
2172,18,stake,52,681612.105,3535069.232,1316.433,0.014,0.021,0,
2173,18,stake,53,681618.287,3535069.572,1316.303,0.012,0.019,0,
2175,18,stake,54,681624.689,3535069.816,1316.183,0.012,0.019,0,
2176,18,stake,55,681630.783,3535070.207,1316.106,0.013,0.02,0,
2178,18,stake,56,681637.476,3535070.203,1315.971,0.013,0.02,0,
2179,18,stake,57,681643.309,3535070.835,1315.983,0.013,0.02,0,
2187,18,stake,61,681606.086,3535062.673,1316.54,0.013,0.019,0,
2186,18,stake,62,681612.266,3535063.098,1316.427,0.013,0.019,0,
2185,18,stake,63,681618.46,3535063.314,1316.354,0.012,0.019,0,
2184,18,stake,64,681624.433,3535063.367,1316.204,0.013,0.02,0,
2183,18,stake,65,681630.84,3535064.063,1316.133,0.013,0.021,0,
2182,18,stake,66,681637.025,3535064.257,1316.075,0.013,0.021,0,
2181,18,stake,67,681643.328,3535064.629,1315.935,0.013,0.02,0,
2188,18,stake,71,681606.168,3535056.503,1316.519,0.013,0.019,0,
2189,18,stake,72,681612.479,3535056.774,1316.462,0.013,0.02,0,
2192,18,stake,73,681618.648,3535056.974,1316.349,0.013,0.019,0,
2194,18,stake,74,681624.797,3535057.48,1316.249,0.013,0.019,0,
2195,18,stake,75,681631.012,3535057.801,1316.166,0.013,0.02,0,
2197,18,stake,76,681637.198,3535058.371,1316.068,0.013,0.019,0,
2198,18,stake,77,681643.499,3535058.507,1315.956,0.013,0.019,0,
1909,19,corner,1,681665.005,3535138.516,1314.709,0.012,0.017,0,
1921,19,corner,2,681714.878,3535139.789,1314.024,0.015,0.021,0,
1967,19,corner,3,681669.883,3535089.211,1315.167,0.015,0.022,0,
1977,19,corner,4,681719.451,3535090.106,1314.299,0.015,0.018,0,
1911,19,quadrat,11,681672.302,3535130.311,1314.785,0.015,0.021,0,
1914,19,quadrat,13,681684.59,3535130.461,1314.631,0.014,0.021,0,
1917,19,quadrat,15,681695.429,3535130.873,1314.446,0.015,0.021,0,
1920,19,quadrat,17,681708.859,3535130.863,1314.287,0.014,0.02,0,
1930,19,quadrat,31,681672.737,3535117.725,1314.934,0.015,0.022,0,
1933,19,quadrat,33,681684.938,3535118.319,1314.679,0.015,0.02,0,
1936,19,quadrat,35,681697.424,3535118.569,1314.396,0.014,0.02,0,
1939,19,quadrat,37,681709.897,3535118.931,1314.206,0.015,0.02,0,
1948,19,quadrat,51,681673.282,3535105.746,1314.939,0.015,0.022,0,
1951,19,quadrat,53,681686.162,3535105.818,1314.753,0.015,0.022,0,
1954,19,quadrat,55,681698.585,3535106.154,1314.548,0.015,0.02,0,
1957,19,quadrat,57,681710.959,3535106.612,1314.432,0.014,0.02,0,
1966,19,quadrat,71,681674.665,3535093.118,1315.004,0.015,0.02,0,
1970,19,quadrat,73,681687.266,3535093.357,1314.814,0.016,0.022,0,
1973,19,quadrat,75,681699.726,3535093.527,1314.597,0.015,0.02,0,
1976,19,quadrat,77,681712.355,3535093.498,1314.468,0.016,0.022,0,
1910,19,stake,11,681671.915,3535132.384,1314.788,0.014,0.02,0,
1912,19,stake,12,681677.985,3535132.512,1314.673,0.015,0.022,0,
1913,19,stake,13,681683.914,3535132.566,1314.58,0.013,0.018,0,
1915,19,stake,14,681690.48,3535132.752,1314.491,0.016,0.023,0,
1916,19,stake,15,681696.745,3535132.769,1314.395,0.014,0.021,0,
1918,19,stake,16,681703.02,3535132.804,1314.298,0.014,0.021,0,
1919,19,stake,17,681709.226,3535132.899,1314.271,0.015,0.022,0,
1928,19,stake,21,681672.526,3535126.318,1314.813,0.014,0.02,0,
1927,19,stake,22,681678.656,3535126.47,1314.739,0.015,0.02,0,
1926,19,stake,23,681684.971,3535126.745,1314.716,0.015,0.021,0,
1925,19,stake,24,681691.109,3535126.823,1314.633,0.015,0.02,0,
1924,19,stake,25,681697.363,3535126.946,1314.513,0.015,0.021,0,
1923,19,stake,26,681703.5,3535127.137,1314.403,0.015,0.021,0,
1922,19,stake,27,681709.65,3535127.145,1314.209,0.015,0.021,0,
1929,19,stake,31,681672.968,3535119.869,1314.911,0.015,0.022,0,
1931,19,stake,32,681679.06,3535120.165,1314.811,0.015,0.021,0,
1932,19,stake,33,681685.351,3535120.388,1314.702,0.015,0.021,0,
1934,19,stake,34,681691.493,3535120.402,1314.609,0.015,0.021,0,
1935,19,stake,35,681697.758,3535120.571,1314.445,0.015,0.022,0,
1937,19,stake,36,681703.874,3535120.823,1314.307,0.015,0.021,0,
1938,19,stake,37,681710.07,3535121.002,1314.221,0.014,0.02,0,
1946,19,stake,41,681673.428,3535113.869,1314.949,0.015,0.021,0,
1945,19,stake,42,681679.405,3535113.988,1314.822,0.015,0.02,0,
1944,19,stake,43,681685.787,3535114.059,1314.68,0.015,0.02,0,
1943,19,stake,44,681691.912,3535114.365,1314.513,0.015,0.02,0,
1942,19,stake,45,681698.259,3535114.49,1314.436,0.015,0.021,0,
1941,19,stake,46,681704.582,3535114.524,1314.357,0.015,0.02,0,
1940,19,stake,47,681710.777,3535114.863,1314.345,0.015,0.02,0,
1947,19,stake,51,681673.919,3535107.551,1314.962,0.015,0.021,0,
1949,19,stake,52,681680.159,3535107.946,1314.787,0.015,0.021,0,
1950,19,stake,53,681686.384,3535107.879,1314.729,0.015,0.022,0,
1952,19,stake,54,681692.606,3535108.076,1314.655,0.015,0.021,0,
1953,19,stake,55,681699.007,3535108.187,1314.544,0.015,0.02,0,
1955,19,stake,56,681705.205,3535108.492,1314.536,0.015,0.022,0,
1956,19,stake,57,681711.433,3535108.66,1314.432,0.014,0.019,0,
1964,19,stake,61,681674.69,3535101.251,1314.967,0.015,0.02,0,
1963,19,stake,62,681680.804,3535101.463,1314.888,0.015,0.02,0,
1962,19,stake,63,681687.071,3535101.749,1314.775,0.016,0.02,0,
1961,19,stake,64,681693.335,3535101.967,1314.697,0.016,0.02,0,
1960,19,stake,65,681699.256,3535101.627,1314.606,0.016,0.021,0,
1959,19,stake,66,681705.725,3535102.346,1314.508,0.015,0.02,0,
1958,19,stake,67,681711.947,3535102.557,1314.475,0.015,0.021,0,
1965,19,stake,71,681675.098,3535095.141,1314.994,0.015,0.02,0,
1968,19,stake,72,681681.444,3535095.341,1314.915,0.015,0.02,0,
1969,19,stake,73,681687.64,3535095.376,1314.819,0.016,0.02,0,
1971,19,stake,74,681693.725,3535095.542,1314.721,0.015,0.019,0,
1972,19,stake,75,681700.18,3535095.482,1314.61,0.016,0.021,0,
1974,19,stake,76,681706.541,3535095.603,1314.51,0.015,0.02,0,
1975,19,stake,77,681712.627,3535095.569,1314.472,0.015,0.019,0,
2646,20,corner,1,681451.21,3535011.318,1319.812,0.017,0.019,0,
2658,20,corner,2,681501.438,3535013.207,1318.922,0.017,0.018,0,
2704,20,corner,3,681456.024,3534962.203,1320.332,0.02,0.021,0,
2714,20,corner,4,681505.392,3534963.659,1319.547,0.017,0.017,0,
2648,20,quadrat,11,681458.24,3535003.709,1319.668,0.018,0.019,0,
2651,20,quadrat,13,681470.552,3535003.953,1319.481,0.017,0.019,0,
2654,20,quadrat,15,681483.117,3535004.27,1319.247,0.017,0.018,0,
2657,20,quadrat,17,681495.496,3535004.397,1319.114,0.017,0.017,0,
2667,20,quadrat,31,681459.143,3534991.307,1319.844,0.017,0.019,0,
2670,20,quadrat,33,681470.753,3534991.855,1319.695,0.018,0.019,0,
2673,20,quadrat,35,681483.411,3534992.177,1319.485,0.018,0.022,0,
2676,20,quadrat,37,681496.166,3534991.886,1319.281,0.017,0.021,0,
2685,20,quadrat,51,681459.549,3534978.289,1319.928,0.017,0.018,0,
2688,20,quadrat,53,681472.363,3534979.217,1319.76,0.018,0.018,0,
2691,20,quadrat,55,681484.986,3534979.902,1319.582,0.018,0.02,0,
2694,20,quadrat,57,681497.057,3534979.662,1319.36,0.018,0.019,0,
2703,20,quadrat,71,681461.778,3534965.946,1320.157,0.018,0.02,0,
2707,20,quadrat,73,681473.394,3534966.626,1319.984,0.018,0.019,0,
2710,20,quadrat,75,681487.132,3534966.654,1319.708,0.019,0.021,0,
2713,20,quadrat,77,681498.322,3534967.405,1319.528,0.018,0.02,0,
2647,20,stake,11,681458.719,3535005.791,1319.722,0.017,0.017,0,
2649,20,stake,12,681464.618,3535005.8,1319.512,0.017,0.017,0,
2650,20,stake,13,681470.943,3535006.002,1319.433,0.017,0.017,0,
2652,20,stake,14,681477.193,3535006.213,1319.344,0.018,0.019,0,
2653,20,stake,15,681483.375,3535006.379,1319.221,0.018,0.018,0,
2655,20,stake,16,681490.599,3535006.5,1319.163,0.017,0.018,0,
2656,20,stake,17,681495.763,3535006.396,1319.183,0.018,0.02,0,
2665,20,stake,21,681458.925,3534999.45,1319.66,0.017,0.018,0,
2664,20,stake,22,681465.036,3534999.637,1319.627,0.019,0.022,0,
2663,20,stake,23,681471.399,3534999.841,1319.603,0.018,0.022,0,
2662,20,stake,24,681477.643,3534999.859,1319.453,0.018,0.021,0,
2661,20,stake,25,681483.951,3535000.023,1319.303,0.017,0.021,0,
2660,20,stake,26,681490.011,3535000.2,1319.255,0.018,0.021,0,
2659,20,stake,27,681496.296,3535000.383,1319.172,0.016,0.017,0,
2666,20,stake,31,681459.319,3534993.275,1319.83,0.018,0.018,0,
2668,20,stake,32,681465.434,3534993.506,1319.739,0.017,0.018,0,
2669,20,stake,33,681471.775,3534993.721,1319.665,0.017,0.019,0,
2671,20,stake,34,681478.09,3534993.506,1319.561,0.017,0.018,0,
2672,20,stake,35,681484.275,3534993.844,1319.403,0.018,0.019,0,
2674,20,stake,36,681491.435,3534994.001,1319.316,0.018,0.022,0,
2675,20,stake,37,681496.748,3534993.958,1319.245,0.019,0.023,0,
2683,20,stake,41,681459.77,3534987.083,1319.917,0.017,0.018,0,
2682,20,stake,42,681465.981,3534987.157,1319.853,0.017,0.02,0,
2681,20,stake,43,681472.247,3534987.362,1319.773,0.017,0.018,0,
2680,20,stake,44,681478.431,3534988.019,1319.633,0.017,0.018,0,
2679,20,stake,45,681484.839,3534988.042,1319.422,0.018,0.018,0,
2678,20,stake,46,681490.972,3534988.02,1319.398,0.018,0.018,0,
2677,20,stake,47,681497.13,3534988.259,1319.308,0.017,0.02,0,
2684,20,stake,51,681460.319,3534980.755,1319.95,0.016,0.018,0,
2686,20,stake,52,681466.544,3534981.024,1319.833,0.018,0.019,0,
2687,20,stake,53,681472.697,3534981.291,1319.739,0.017,0.018,0,
2689,20,stake,54,681479.078,3534981.535,1319.665,0.017,0.018,0,
2690,20,stake,55,681485.366,3534981.879,1319.579,0.018,0.019,0,
2692,20,stake,56,681492.457,3534981.726,1319.458,0.017,0.018,0,
2693,20,stake,57,681497.746,3534981.771,1319.341,0.018,0.02,0,
2701,20,stake,61,681460.814,3534973.663,1320.017,0.019,0.02,0,
2700,20,stake,62,681467.117,3534974.171,1319.941,0.019,0.02,0,
2699,20,stake,63,681473.41,3534974.475,1319.819,0.019,0.02,0,
2698,20,stake,64,681479.515,3534974.571,1319.736,0.02,0.021,0,
2697,20,stake,65,681485.995,3534974.947,1319.775,0.018,0.02,0,
2696,20,stake,66,681492.105,3534975.249,1319.499,0.019,0.02,0,
2695,20,stake,67,681498.38,3534975.531,1319.385,0.02,0.022,0,
2702,20,stake,71,681461.634,3534968.412,1320.141,0.019,0.021,0,
2705,20,stake,72,681467.822,3534968.613,1320.048,0.02,0.022,0,
2706,20,stake,73,681474.045,3534968.676,1319.954,0.02,0.022,0,
2708,20,stake,74,681480.246,3534968.865,1319.766,0.019,0.021,0,
2709,20,stake,75,681486.544,3534969.079,1319.681,0.019,0.021,0,
2711,20,stake,76,681492.649,3534969.181,1319.553,0.02,0.021,0,
2712,20,stake,77,681498.976,3534969.393,1319.494,0.019,0.02,0,
2577,21,corner,1,681526.603,3535024.488,1318.291,0.014,0.018,0,
2589,21,corner,2,681576.522,3535025.384,1317.449,0.015,0.017,0,
2635,21,corner,3,681528.028,3534974.587,1318.989,0.017,0.017,0,
2645,21,corner,4,681578.531,3534975.949,1318.082,0.017,0.017,0,
2579,21,quadrat,11,681532.381,3535016.868,1318.274,0.014,0.017,0,
2582,21,quadrat,13,681544.954,3535016.599,1318.194,0.015,0.019,0,
2585,21,quadrat,15,681557.476,3535016.526,1317.883,0.015,0.019,0,
2588,21,quadrat,17,681570.103,3535017.332,1317.652,0.016,0.019,0,
2598,21,quadrat,31,681532.836,3535003.828,1318.421,0.015,0.017,0,
2601,21,quadrat,33,681545.201,3535004.116,1318.19,0.016,0.017,0,
2604,21,quadrat,35,681557.992,3535004.478,1318.006,0.016,0.017,0,
2607,21,quadrat,37,681569.851,3535005.173,1317.773,0.015,0.017,0,
2616,21,quadrat,51,681533.259,3534991.397,1318.534,0.017,0.018,0,
2619,21,quadrat,53,681545.624,3534991.749,1318.358,0.017,0.017,0,
2622,21,quadrat,55,681558.013,3534991.936,1318.198,0.018,0.018,0,
2625,21,quadrat,57,681570.645,3534992.706,1318.024,0.019,0.019,0,
2634,21,quadrat,71,681533.582,3534979.142,1318.737,0.018,0.018,0,
2638,21,quadrat,73,681545.953,3534979.381,1318.667,0.018,0.018,0,
2641,21,quadrat,75,681559.109,3534979.545,1318.395,0.016,0.018,0,
2644,21,quadrat,77,681571.098,3534979.964,1318.111,0.017,0.018,0,
2578,21,stake,11,681532.815,3535018.658,1318.259,0.015,0.019,0,
2580,21,stake,12,681540.347,3535018.483,1318.142,0.014,0.017,0,
2581,21,stake,13,681545.356,3535018.692,1318.081,0.015,0.018,0,
2583,21,stake,14,681551.622,3535018.813,1317.956,0.015,0.018,0,
2584,21,stake,15,681557.769,3535018.572,1317.883,0.015,0.018,0,
2586,21,stake,16,681564.077,3535018.995,1317.746,0.015,0.017,0,
2587,21,stake,17,681570.33,3535019.224,1317.635,0.014,0.017,0,
2596,21,stake,21,681533.079,3535012.187,1318.328,0.015,0.017,0,
2595,21,stake,22,681539.194,3535012.167,1318.253,0.015,0.017,0,
2594,21,stake,23,681545.539,3535012.584,1318.086,0.016,0.018,0,
2593,21,stake,24,681551.792,3535012.683,1317.993,0.016,0.018,0,
2592,21,stake,25,681558.006,3535012.916,1317.86,0.015,0.018,0,
2591,21,stake,26,681564.209,3535012.924,1317.793,0.015,0.018,0,
2590,21,stake,27,681570.407,3535013.114,1317.658,0.015,0.018,0,
2597,21,stake,31,681533.211,3535005.841,1318.44,0.016,0.018,0,
2599,21,stake,32,681539.455,3535005.831,1318.291,0.016,0.018,0,
2600,21,stake,33,681545.681,3535006.233,1318.136,0.015,0.017,0,
2602,21,stake,34,681552.125,3535006.475,1318.031,0.016,0.017,0,
2603,21,stake,35,681558.122,3535006.501,1317.897,0.016,0.017,0,
2605,21,stake,36,681564.34,3535006.524,1317.799,0.015,0.017,0,
2606,21,stake,37,681570.658,3535006.736,1317.761,0.016,0.017,0,
2614,21,stake,41,681533.429,3534999.873,1318.451,0.018,0.018,0,
2613,21,stake,42,681539.689,3535000.002,1318.326,0.018,0.017,0,
2612,21,stake,43,681546.006,3535000.271,1318.233,0.017,0.018,0,
2611,21,stake,44,681552.102,3535000.2,1318.132,0.016,0.017,0,
2610,21,stake,45,681558.268,3535000.243,1317.996,0.016,0.017,0,
2609,21,stake,46,681564.558,3535000.398,1317.955,0.016,0.017,0,
2608,21,stake,47,681570.774,3535000.551,1317.89,0.017,0.018,0,
2615,21,stake,51,681533.657,3534993.527,1318.508,0.016,0.017,0,
2617,21,stake,52,681540.055,3534993.667,1318.45,0.017,0.018,0,
2618,21,stake,53,681546.116,3534993.863,1318.317,0.017,0.018,0,
2620,21,stake,54,681552.434,3534993.875,1318.204,0.017,0.018,0,
2621,21,stake,55,681558.373,3534993.885,1318.165,0.017,0.018,0,
2623,21,stake,56,681564.888,3534994.175,1318.115,0.018,0.019,0,
2624,21,stake,57,681571.174,3534994.143,1318.011,0.017,0.017,0,
2632,21,stake,61,681533.952,3534987.265,1318.605,0.017,0.017,0,
2631,21,stake,62,681540.186,3534987.54,1318.525,0.019,0.019,0,
2630,21,stake,63,681546.318,3534987.715,1318.443,0.018,0.018,0,
2629,21,stake,64,681552.566,3534987.889,1318.354,0.016,0.015,0,
2628,21,stake,65,681558.869,3534987.831,1318.302,0.02,0.019,0,
2627,21,stake,66,681565.087,3534987.891,1318.173,0.018,0.017,0,
2626,21,stake,67,681571.638,3534988.172,1318.043,0.018,0.019,0,
2633,21,stake,71,681534.087,3534980.793,1318.694,0.019,0.02,0,
2636,21,stake,72,681540.3,3534981.018,1318.755,0.017,0.018,0,
2637,21,stake,73,681546.425,3534981.341,1318.555,0.018,0.019,0,
2639,21,stake,74,681552.672,3534981.322,1318.444,0.017,0.018,0,
2640,21,stake,75,681559.893,3534981.682,1318.326,0.017,0.018,0,
2642,21,stake,76,681565.189,3534981.859,1318.207,0.017,0.018,0,
2643,21,stake,77,681571.507,3534981.972,1318.091,0.017,0.017,0,
2048,22,corner,1,681601.263,3535026.251,1316.856,0.021,0.027,0,
2060,22,corner,2,681651.43,3535027.732,1315.999,0.017,0.023,0,
2107,22,corner,3,681602.607,3534976.455,1317.724,0.015,0.024,0,
2117,22,corner,4,681652.337,3534977.782,1316.599,0.015,0.021,0,
2050,22,quadrat,11,681607.311,3535019.148,1316.812,0.016,0.02,0,
2053,22,quadrat,13,681619.614,3535019.233,1316.685,0.017,0.023,0,
2056,22,quadrat,15,681632.012,3535019.137,1316.544,0.017,0.023,0,
2059,22,quadrat,17,681644.54,3535019.33,1316.298,0.015,0.02,0,
2069,22,quadrat,31,681607.61,3535005.602,1316.994,0.017,0.024,0,
2072,22,quadrat,33,681620.001,3535006.433,1316.831,0.017,0.026,0,
2075,22,quadrat,35,681631.798,3535006.724,1316.628,0.017,0.027,0,
2078,22,quadrat,37,681644.785,3535006.997,1316.477,0.017,0.025,0,
2087,22,quadrat,51,681607.823,3534993.617,1317.112,0.016,0.026,0,
2090,22,quadrat,53,681620.441,3534994.09,1317.116,0.016,0.025,0,
2094,22,quadrat,55,681632.952,3534994.611,1316.91,0.016,0.026,0,
2097,22,quadrat,57,681645.135,3534994.238,1316.781,0.018,0.027,0,
2106,22,quadrat,71,681607.833,3534981.213,1317.695,0.015,0.022,0,
2110,22,quadrat,73,681619.917,3534981.35,1317.442,0.016,0.022,0,
2113,22,quadrat,75,681632.744,3534981.88,1317.06,0.015,0.022,0,
2116,22,quadrat,77,681645.649,3534981.917,1316.743,0.016,0.022,0,
2049,22,stake,11,681607.985,3535021.137,1316.773,0.017,0.022,0,
2051,22,stake,12,681614.245,3535020.968,1316.716,0.017,0.021,0,
2052,22,stake,13,681620.266,3535021.246,1316.656,0.018,0.025,0,
2054,22,stake,14,681626.522,3535021.336,1316.59,0.016,0.022,0,
2055,22,stake,15,681632.685,3535021.248,1316.509,0.017,0.022,0,
2057,22,stake,16,681639.056,3535021.488,1316.42,0.017,0.023,0,
2058,22,stake,17,681645.167,3535021.5,1316.288,0.017,0.023,0,
2067,22,stake,21,681607.958,3535014.463,1316.886,0.017,0.024,0,
2066,22,stake,22,681613.991,3535014.614,1316.784,0.017,0.025,0,
2065,22,stake,23,681620.23,3535014.727,1316.721,0.017,0.023,0,
2064,22,stake,24,681626.528,3535014.723,1316.662,0.017,0.023,0,
2063,22,stake,25,681632.784,3535014.873,1316.553,0.018,0.025,0,
2062,22,stake,26,681639.01,3535014.934,1316.435,0.016,0.023,0,
2061,22,stake,27,681645.2,3535015.157,1316.336,0.016,0.022,0,
2068,22,stake,31,681607.977,3535008.276,1316.958,0.018,0.025,0,
2070,22,stake,32,681614.243,3535008.396,1316.848,0.017,0.024,0,
2071,22,stake,33,681620.455,3535008.493,1316.816,0.018,0.026,0,
2073,22,stake,34,681626.703,3535008.613,1316.719,0.017,0.024,0,
