day,month,year,plot,stake,species,colonies,openings,flag
12,7,1994,22,25,phei xero,1,1,
12,7,1994,22,31,phei xero,1,1,
12,7,1994,22,32,phei xero,2,2,
12,7,1994,22,33,phei sita,1,1,
12,7,1994,22,33,phei xero,1,1,
12,7,1994,22,34,phei xero,1,1,
12,7,1994,22,34,pogo dese,1,1,
12,7,1994,22,36,phei xero,1,1,
12,7,1994,22,41,phei sita,1,1,
12,7,1994,22,42,phei xero,1,1,
12,7,1994,22,44,sole xylo,1,,7
12,7,1994,22,45,phei xero,1,1,
12,7,1994,22,52,irid prui,1,1,
12,7,1994,22,54,phei xero,1,1,
12,7,1994,22,55,myrm mexi,1,1,
12,7,1994,22,55,phei xero,1,1,
12,7,1994,22,55,sole xylo,1,,7
12,7,1994,22,56,phei xero,1,1,
12,7,1994,22,57,phei xero,2,2,
12,7,1994,22,63,phei xero,1,1,
12,7,1994,22,64,phei xero,3,5,
12,7,1994,22,64,pogo dese,1,1,
12,7,1994,22,65,phei xero,1,2,
12,7,1994,22,67,phei sita,1,1,
12,7,1994,22,67,phei xero,1,1,
12,7,1994,22,72,phei xero,2,2,
12,7,1994,22,74,phei sita,1,1,
12,7,1994,22,74,phei xero,1,2,
12,7,1994,23,13,cono insa,1,1,
12,7,1994,23,16,myrm mexi,1,1,
12,7,1994,23,25,phei xero,1,1,
12,7,1994,23,27,phei xero,1,1,
12,7,1994,23,32,myrm mexi,1,1,
12,7,1994,23,33,phei xero,1,3,
12,7,1994,23,35,sole xylo,1,,7
12,7,1994,23,37,phei xero,1,4,
12,7,1994,23,42,pogo dese,1,1,
12,7,1994,23,43,cono insa,1,1,
12,7,1994,23,45,myrm mimi,1,1,
12,7,1994,23,46,cono insa,1,1,
12,7,1994,23,46,sole xylo,1,,7
12,7,1994,23,47,phei sita,1,1,
12,7,1994,23,52,phei sita,1,2,
12,7,1994,23,53,irid prui,1,1,
12,7,1994,23,54,cono insa,1,1,
12,7,1994,23,55,sole xylo,1,,7
12,7,1994,23,56,cono insa,1,1,
12,7,1994,23,56,myrm mexi,1,1,
12,7,1994,23,62,myrm depi,1,1,
12,7,1994,23,63,cono insa,1,1,
12,7,1994,23,64,sole xylo,1,,7
12,7,1994,23,66,novo cock,1,1,
12,7,1994,23,73,phei xero,1,1,
12,7,1994,23,74,cono insa,1,1,
12,7,1994,23,77,phei sita,1,1,
6,7,1994,24,11,phei xero,2,2,
6,7,1994,24,13,phei xero,1,1,
6,7,1994,24,15,phei xero,2,2,
6,7,1994,24,21,sole xylo,1,,7
6,7,1994,24,23,pogo mari,1,1,
6,7,1994,24,31,phei xero,1,1,
6,7,1994,24,32,myrm mexi,1,1,
6,7,1994,24,34,sole xylo,1,,7
6,7,1994,24,41,phei xero,1,1,
6,7,1994,24,44,sole xylo,1,,7
6,7,1994,24,45,phei xero,1,2,
6,7,1994,24,56,phei xero,1,1,
6,7,1994,24,61,phei xero,1,1,
6,7,1994,24,62,myrm mexi,1,1,
6,7,1994,24,64,phei xero,1,2,
6,7,1994,24,67,sole xylo,1,,7
6,7,1994,24,71,phei xero,1,1,
6,7,1994,24,77,myrm mexi,1,1,
29,6,1998,1,11,phei sita,1,1,
29,6,1998,1,14,phei sita,1,1,
29,6,1998,1,16,myrm mexi,1,1,
29,6,1998,1,17,phei xero,1,1,
29,6,1998,1,27,phei sita,1,1,
29,6,1998,1,35,myrm mexi,1,1,
29,6,1998,1,36,irid prui,1,1,
29,6,1998,1,43,phei xero,1,1,
29,6,1998,1,46,phei xero,1,1,
29,6,1998,1,54,sole sp,1,,7
29,6,1998,1,55,phei xero,1,1,
29,6,1998,1,56,sole xylo,1,,7
29,6,1998,1,57,myrm mexi,1,1,
29,6,1998,1,61,phei xero,1,1,
29,6,1998,1,62,phei xero,3,3,
29,6,1998,1,63,phei xero,1,1,
29,6,1998,1,65,phei xero,1,1,
29,6,1998,1,66,myrm mexi,1,1,
29,6,1998,1,71,phei xero,1,1,
29,6,1998,1,72,phei xero,1,1,
29,6,1998,1,73,pogo dese,1,1,
29,6,1998,2,14,phei xero,1,1,
29,6,1998,2,24,irid prui,1,1,
29,6,1998,2,26,irid prui,1,1,
29,6,1998,2,31,myrm mexi,1,1,
29,6,1998,2,44,sole xylo,1,,7
29,6,1998,2,51,phei xero,1,1,
29,6,1998,2,51,pogo dese,1,1,
29,6,1998,2,53,irid prui,1,1,
29,6,1998,2,53,sole xylo,1,,7
29,6,1998,2,55,phei sita,1,1,
29,6,1998,2,55,phei xero,1,1,
29,6,1998,2,57,phei xero,1,1,
29,6,1998,2,71,sole xylo,1,,7
29,6,1998,2,72,pogo dese,1,1,
29,6,1998,2,72,sole xylo,1,,7
29,6,1998,2,77,phei sita,1,1,
29,6,1998,3,14,phei xero,1,1,
29,6,1998,3,15,phei xero,1,1,
29,6,1998,3,26,phei xero,1,1,
29,6,1998,3,44,myrm mexi,1,1,
29,6,1998,3,47,myrm mexi,1,1,
29,6,1998,3,47,sole xylo,1,,7
29,6,1998,3,56,irid prui,1,2,
29,6,1998,3,57,pogo dese,1,1,
29,6,1998,3,66,pogo dese,1,1,
29,6,1998,3,71,myrm mimi,1,1,
29,6,1998,3,76,myrm mimi,1,1,
30,6,1998,4,15,phei xero,1,1,
30,6,1998,4,17,novo cock,1,1,
30,6,1998,4,22,phei xero,1,1,
30,6,1998,4,22,sole sp,1,,7
30,6,1998,4,26,phei sita,1,1,
30,6,1998,4,27,phei sita,3,3,
30,6,1998,4,41,phei sita,1,1,
30,6,1998,4,45,phei xero,2,2,
30,6,1998,4,53,phei xero,1,1,
30,6,1998,4,63,cono bico,1,1,
30,6,1998,4,64,cono bico,1,1,
30,6,1998,4,71,myrm mexi,1,1,
30,6,1998,4,73,phei xero,1,1,
30,6,1998,4,76,myrm mexi,1,1,
30,6,1998,5,24,cono insa,1,1,
30,6,1998,5,24,pogo dese,2,2,
30,6,1998,5,33,novo cock,1,1,
30,6,1998,5,36,novo cock,1,1,
30,6,1998,5,41,phei xero,2,2,
30,6,1998,5,42,pogo dese,1,1,
30,6,1998,5,46,myrm mexi,1,1,
30,6,1998,5,55,phei sita,1,1,
30,6,1998,5,62,myrm mexi,1,1,
30,6,1998,5,62,pogo dese,1,2,
30,6,1998,5,63,novo cock,1,1,
30,6,1998,5,76,myrm mexi,1,1,
30,6,1998,6,17,cono bico,1,1,
30,6,1998,6,22,cono insa,1,1,
30,6,1998,6,26,pogo dese,1,1,
30,6,1998,6,43,sole xylo,1,,7
30,6,1998,6,44,pogo dese,1,2,
30,6,1998,6,52,pogo dese,1,1,
30,6,1998,6,53,phei xero,1,1,
30,6,1998,6,54,pogo dese,1,1,
30,6,1998,6,55,pogo dese,1,1,
30,6,1998,6,57,phei xero,1,2,
30,6,1998,6,57,pogo dese,2,3,
30,6,1998,6,62,phei xero,1,1,
30,6,1998,6,62,pogo dese,1,1,
30,6,1998,6,63,myrm mexi,1,1,
30,6,1998,6,63,phei xero,1,1,
30,6,1998,6,65,phei xero,1,1,
30,6,1998,6,75,myrm mexi,1,1,
1,7,1998,7,15,cono insa,1,1,
1,7,1998,7,15,myrm mexi,1,1,
1,7,1998,7,22,phei xero,2,2,
1,7,1998,7,25,phei xero,1,1,
1,7,1998,7,26,novo cock,1,2,
1,7,1998,7,26,phei xero,1,1,
1,7,1998,7,27,phei sita,1,1,
1,7,1998,7,36,phei sita,1,1,
1,7,1998,7,41,myrm mexi,1,1,
1,7,1998,7,45,novo cock,2,2,
1,7,1998,7,61,phei xero,1,1,
1,7,1998,7,66,cono bico,1,1,
1,7,1998,7,67,novo cock,2,2,
1,7,1998,7,73,myrm mexi,1,1,
1,7,1998,7,75,phei sita,1,1,
1,7,1998,7,75,sole xylo,1,,7
1,7,1998,7,77,pogo dese,1,1,
1,7,1998,8,12,phei xero,1,1,
1,7,1998,8,13,phei sita,1,1,
1,7,1998,8,21,cono bico,1,1,
1,7,1998,8,21,pogo dese,1,1,
1,7,1998,8,31,phei xero,1,1,
1,7,1998,8,32,phei sita,1,1,
1,7,1998,8,33,phei xero,1,1,
1,7,1998,8,41,myrm mimi,1,1,
1,7,1998,8,43,phei xero,1,1,
1,7,1998,8,43,sole xylo,1,,7
1,7,1998,8,45,phei xero,1,1,
1,7,1998,8,47,pogo dese,1,1,
1,7,1998,8,53,sole xylo,1,,7
1,7,1998,8,63,irid prui,1,1,
1,7,1998,8,63,sole xylo,1,,7
1,7,1998,8,64,phei sita,1,1,
1,7,1998,8,74,sole xylo,1,,7
1,7,1998,8,77,phei xero,1,1,
1,7,1998,9,11,phei xero,2,2,
1,7,1998,9,12,phei sita,1,1,
1,7,1998,9,15,phei xero,2,2,
1,7,1998,9,15,pogo dese,1,1,
1,7,1998,9,16,pogo dese,1,1,
1,7,1998,9,21,phei xero,1,1,
1,7,1998,9,24,phei xero,1,1,
1,7,1998,9,26,phei xero,1,1,
1,7,1998,9,31,phei xero,1,1,
1,7,1998,9,33,cono insa,1,1,
1,7,1998,9,35,phei xero,1,1,
1,7,1998,9,45,irid prui,2,2,
1,7,1998,9,46,phei xero,1,1,
1,7,1998,9,51,myrm mexi,1,1,
1,7,1998,9,52,irid prui,1,1,
1,7,1998,9,54,irid prui,1,1,
1,7,1998,9,54,phei xero,1,1,
1,7,1998,9,55,phei xero,1,1,
1,7,1998,9,61,sole xylo,1,,7
1,7,1998,10,11,pogo dese,1,1,
1,7,1998,10,12,irid prui,1,1,
1,7,1998,10,13,pogo dese,1,1,
1,7,1998,10,14,cono insa,1,1,
1,7,1998,10,17,phei xero,1,1,
1,7,1998,10,21,myrm mexi,1,1,
1,7,1998,10,23,irid prui,1,1,
1,7,1998,10,27,cono insa,1,1,
1,7,1998,10,31,pogo dese,1,1,
1,7,1998,10,32,phei xero,1,1,
1,7,1998,10,41,myrm mimi,1,1,
1,7,1998,10,46,phei xero,1,1,
1,7,1998,10,47,phei xero,1,1,
1,7,1998,10,52,cono insa,1,1,
1,7,1998,10,65,pogo dese,1,1,
1,7,1998,10,76,pogo dese,1,1,
1,7,1998,10,77,irid prui,1,1,
1,7,1998,10,77,myrm mimi,1,1,
2,7,1998,11,11,phei xero,1,1,
2,7,1998,11,12,phei xero,1,1,
2,7,1998,11,13,pogo dese,1,1,
2,7,1998,11,16,myrm mexi,1,1,
2,7,1998,11,16,phei xero,1,1,
2,7,1998,11,22,phei xero,2,2,
2,7,1998,11,23,phei xero,1,1,
2,7,1998,11,27,phei sita,1,2,
2,7,1998,11,31,phei xero,1,1,
2,7,1998,11,32,sole xylo,1,,7
2,7,1998,11,33,phei xero,1,1,
2,7,1998,11,34,phei sita,1,1,
2,7,1998,11,35,phei xero,1,2,
2,7,1998,11,36,phei xero,1,1,
2,7,1998,11,42,phei xero,1,2,
2,7,1998,11,43,phei sita,2,2,
2,7,1998,11,44,phei sita,1,1,
2,7,1998,11,44,phei xero,1,1,
2,7,1998,11,47,phei xero,1,1,
2,7,1998,11,54,phei xero,1,1,
2,7,1998,11,57,phei xero,1,1,
2,7,1998,11,61,myrm mexi,1,1,
2,7,1998,11,62,phei xero,1,1,
2,7,1998,11,77,phei xero,1,1,
2,7,1998,12,27,phei xero,1,1,
2,7,1998,12,36,myrm mimi,1,1,
2,7,1998,12,47,phei xero,1,1,
2,7,1998,12,56,myrm mimi,1,1,
2,7,1998,12,64,phei xero,1,1,
2,7,1998,12,65,phei xero,1,2,
2,7,1998,12,66,myrm mimi,1,1,
2,7,1998,12,75,phei sita,1,1,
1,7,1998,13,12,myrm mexi,1,1,
1,7,1998,13,15,phei xero,1,2,
1,7,1998,13,31,phei sita,1,1,
1,7,1998,13,43,phei sita,1,1,
1,7,1998,13,43,pogo dese,1,1,
1,7,1998,13,45,phei xero,1,1,
1,7,1998,13,46,irid prui,1,1,
1,7,1998,13,46,phei xero,1,1,
1,7,1998,13,52,phei sita,1,1,
1,7,1998,13,54,cono bico,1,1,
1,7,1998,13,54,pogo dese,1,1,
1,7,1998,13,57,phei sita,1,1,
1,7,1998,13,63,myrm mexi,1,1,
1,7,1998,13,63,phei xero,1,1,
1,7,1998,13,64,pogo mari,1,1,
1,7,1998,13,72,phei xero,1,2,
1,7,1998,13,73,irid prui,1,2,
1,7,1998,13,73,phei xero,1,1,
3,7,1998,14,14,phei xero,1,1,
3,7,1998,14,15,unkn,1,1,
3,7,1998,14,16,myrm mexi,1,1,
3,7,1998,14,22,phei xero,1,2,
3,7,1998,14,23,phei sita,2,2,
3,7,1998,14,26,pogo mari,1,1,
3,7,1998,14,27,phei xero,1,1,
3,7,1998,14,32,pogo dese,1,1,
3,7,1998,14,34,phei xero,1,1,
3,7,1998,14,35,irid prui,1,1,
3,7,1998,14,36,phei xero,1,1,
3,7,1998,14,43,sole xylo,1,,7
3,7,1998,14,47,irid prui,1,1,
3,7,1998,14,52,cono bico,1,1,
3,7,1998,14,55,phei xero,1,1,
3,7,1998,14,56,unkn,1,1,
3,7,1998,14,57,irid prui,1,1,
3,7,1998,14,63,sole xylo,1,,7
3,7,1998,15,21,sole xylo,1,,7
3,7,1998,15,22,sole xylo,1,,7
3,7,1998,15,27,irid prui,1,1,
3,7,1998,15,31,myrm mimi,1,1,
3,7,1998,15,33,myrm mexi,1,1,
3,7,1998,15,41,sole xylo,1,,7
3,7,1998,15,43,sole xylo,1,,7
3,7,1998,15,47,phei xero,1,1,
3,7,1998,15,51,pogo dese,1,1,
3,7,1998,15,51,sole xylo,1,,7
3,7,1998,15,52,sole xylo,1,,7
3,7,1998,15,53,pogo dese,1,1,
3,7,1998,15,53,sole xylo,1,,7
3,7,1998,15,61,phei xero,1,1,
3,7,1998,15,62,myrm mexi,1,1,
3,7,1998,15,62,sole xylo,1,,7
3,7,1998,15,63,sole xylo,1,,7
3,7,1998,15,64,phei xero,1,1,
3,7,1998,15,66,cono insa,1,1,
3,7,1998,15,71,sole xylo,1,,7
3,7,1998,15,72,sole xylo,1,,7
3,7,1998,15,73,sole xylo,1,,7
3,7,1998,15,76,phei xero,1,1,
3,7,1998,15,77,irid prui,1,1,
3,7,1998,16,12,pogo dese,1,1,
3,7,1998,16,14,cono insa,1,1,
3,7,1998,16,14,irid prui,1,1,
3,7,1998,16,14,phei xero,2,2,
3,7,1998,16,14,pogo rugo,1,1,
3,7,1998,16,14,unkn,2,1,
3,7,1998,16,15,phei xero,1,1,
3,7,1998,16,21,phei xero,1,1,
3,7,1998,16,21,pogo dese,1,1,
3,7,1998,16,22,phei xero,2,3,
3,7,1998,16,23,irid prui,1,1,
3,7,1998,16,23,phei xero,1,1,
3,7,1998,16,24,phei xero,2,2,
3,7,1998,16,25,phei xero,1,1,
3,7,1998,16,26,phei xero,1,1,
3,7,1998,16,26,pogo dese,1,1,
3,7,1998,16,27,cono bico,1,1,
3,7,1998,16,32,phei xero,1,1,
3,7,1998,16,33,novo cock,1,1,
3,7,1998,16,34,sole xylo,1,,7
3,7,1998,16,36,pogo dese,1,1,
3,7,1998,16,37,cono insa,1,1,
3,7,1998,16,37,novo cock,1,1,
3,7,1998,16,37,phei xero,1,3,
3,7,1998,16,41,irid prui,1,1,
3,7,1998,16,41,phei xero,1,1,
3,7,1998,16,42,phei xero,1,1,
3,7,1998,16,42,pogo imbe,1,1,
3,7,1998,16,43,phei xero,1,3,
3,7,1998,16,44,phei sita,1,1,
3,7,1998,16,44,phei xero,2,2,
3,7,1998,16,45,pogo dese,1,1,
3,7,1998,16,51,phei xero,1,1,
3,7,1998,16,52,irid prui,1,1,
3,7,1998,16,52,pogo dese,1,1,
3,7,1998,16,53,phei xero,1,1,
3,7,1998,16,54,phei sita,1,1,
3,7,1998,16,54,phei xero,1,1,
3,7,1998,16,54,pogo dese,1,1,
3,7,1998,16,54,pogo mari,1,1,
3,7,1998,16,55,pogo dese,1,1,
3,7,1998,16,56,phei xero,1,1,
3,7,1998,16,57,phei xero,1,1,
3,7,1998,16,62,phei sita,1,1,
3,7,1998,16,63,phei xero,2,2,
3,7,1998,16,64,phei xero,2,2,
3,7,1998,16,66,novo cock,1,1,
3,7,1998,16,66,phei xero,1,1,
3,7,1998,16,67,phei xero,1,1,
3,7,1998,16,71,phei xero,1,1,
3,7,1998,16,71,pogo dese,1,1,
3,7,1998,16,71,pogo imbe,1,1,
3,7,1998,16,72,myrm mexi,1,1,
3,7,1998,16,73,phei sita,1,1,
3,7,1998,16,75,phei xero,1,1,
3,7,1998,16,75,pogo dese,1,1,
3,7,1998,16,76,phei xero,1,1,
3,7,1998,17,11,irid prui,1,1,
3,7,1998,17,13,phei xero,1,1,
3,7,1998,17,15,myrm mexi,1,1,
3,7,1998,17,23,cono insa,1,1,
3,7,1998,17,36,irid prui,1,1,
3,7,1998,17,45,cono insa,1,1,
3,7,1998,17,47,myrm mexi,1,1,
3,7,1998,17,57,pogo dese,1,1,
3,7,1998,17,71,cono bico,1,1,
3,7,1998,17,76,myrm depi,1,1,
4,7,1998,18,12,phei xero,1,1,
4,7,1998,18,13,irid prui,1,1,
4,7,1998,18,13,phei xero,1,2,
4,7,1998,18,14,phei xero,1,1,
4,7,1998,18,15,phei xero,1,1,
4,7,1998,18,23,myrm mimi,1,1,
4,7,1998,18,23,phei xero,1,1,
4,7,1998,18,26,phei xero,1,1,
4,7,1998,18,31,phei xero,1,1,
4,7,1998,18,31,pogo dese,1,1,
4,7,1998,18,32,irid prui,1,1,
4,7,1998,18,32,phei xero,1,1,
4,7,1998,18,34,irid prui,1,1,
4,7,1998,18,34,myrm mexi,1,1,
4,7,1998,18,37,phei xero,2,2,
4,7,1998,18,45,phei xero,2,2,
4,7,1998,18,53,phei xero,2,4,
4,7,1998,18,56,myrm mexi,1,1,
4,7,1998,18,67,phei xero,1,1,
4,7,1998,18,71,phei xero,1,1,
4,7,1998,18,73,phei xero,2,2,
4,7,1998,18,74,phei xero,1,1,
4,7,1998,18,76,irid prui,1,1,
4,7,1998,18,76,phei sita,1,1,
4,7,1998,18,76,phei xero,1,2,
4,7,1998,18,77,phei xero,2,2,
2,7,1998,19,11,irid prui,1,1,
2,7,1998,19,11,pogo dese,1,1,
2,7,1998,19,13,phei sita,1,1,
2,7,1998,19,14,cono insa,1,1,
2,7,1998,19,14,sole xylo,1,,7
2,7,1998,19,24,myrm mexi,1,1,
2,7,1998,19,24,pogo dese,1,1,
2,7,1998,19,26,myrm mexi,1,1,
2,7,1998,19,27,myrm depi,1,1,
2,7,1998,19,27,phei xero,1,1,
2,7,1998,19,31,myrm depi,1,1,
2,7,1998,19,31,pogo imbe,1,1,
2,7,1998,19,31,sole xylo,1,,7
2,7,1998,19,32,phei xero,1,1,
2,7,1998,19,34,phei sita,1,2,
2,7,1998,19,36,sole xylo,1,,7
2,7,1998,19,37,phei xero,1,1,
2,7,1998,19,41,phei sita,2,1,
2,7,1998,19,42,cono insa,1,1,
2,7,1998,19,42,myrm mexi,1,1,
2,7,1998,19,44,phei xero,1,1,
2,7,1998,19,45,sole xylo,1,,7
2,7,1998,19,47,phei xero,1,1,
2,7,1998,19,47,pogo dese,1,1,
2,7,1998,19,47,sole xylo,1,,7
2,7,1998,19,52,phei xero,1,1,
2,7,1998,19,54,irid prui,1,1,
2,7,1998,19,55,cono bico,1,1,
2,7,1998,19,62,phei sita,1,1,
2,7,1998,19,62,sole xylo,1,,7
2,7,1998,19,63,myrm mimi,1,1,
2,7,1998,19,63,phei xero,1,1,
2,7,1998,19,64,cono insa,1,1,
2,7,1998,19,66,irid prui,1,1,
2,7,1998,19,66,sole xylo,1,,7
2,7,1998,19,72,phei xero,1,1,
3,7,1998,20,15,myrm mexi,1,1,
3,7,1998,20,26,phei sita,1,1,
3,7,1998,20,27,phei sita,1,1,
3,7,1998,20,36,myrm mimi,1,1,
3,7,1998,20,37,phei xero,1,1,
3,7,1998,20,42,myrm mexi,1,1,
3,7,1998,20,42,myrm mimi,1,1,
3,7,1998,20,43,myrm depi,1,1,
3,7,1998,20,46,irid prui,1,1,
3,7,1998,20,51,sole sp,1,,7
3,7,1998,20,52,irid prui,1,1,
3,7,1998,20,61,irid prui,1,1,
3,7,1998,20,62,cono insa,1,1,
3,7,1998,20,65,phei xero,1,1,
3,7,1998,20,67,phei xero,1,1,
3,7,1998,20,75,phei xero,1,1,
4,7,1998,21,12,phei xero,1,1,
4,7,1998,21,17,phei sita,1,1,
4,7,1998,21,25,phei xero,1,1,
4,7,1998,21,26,novo cock,1,1,
4,7,1998,21,32,myrm mexi,1,1,
4,7,1998,21,33,phei xero,1,1,
4,7,1998,21,35,pogo dese,1,1,
4,7,1998,21,36,phei xero,2,2,
4,7,1998,21,44,myrm depi,1,1,
4,7,1998,21,44,pogo dese,1,1,
4,7,1998,21,45,pogo dese,1,1,
4,7,1998,21,47,myrm mexi,1,1,
4,7,1998,21,47,phei xero,1,1,
4,7,1998,21,52,phei xero,1,1,
4,7,1998,21,56,phei xero,1,1,
4,7,1998,21,56,pogo dese,1,2,
4,7,1998,21,57,phei sita,1,1,
4,7,1998,21,57,pogo dese,1,1,
4,7,1998,21,61,phei xero,1,1,
4,7,1998,21,64,pogo dese,1,1,
4,7,1998,21,65,irid prui,1,1,
4,7,1998,21,66,phei xero,2,2,
4,7,1998,21,71,cono insa,1,1,
4,7,1998,21,71,phei xero,1,1,
4,7,1998,21,72,novo cock,1,1,
4,7,1998,21,72,pogo dese,1,2,
4,7,1998,21,74,myrm mexi,1,1,
4,7,1998,21,75,novo cock,1,1,
4,7,1998,21,76,irid prui,1,1,
4,7,1998,22,14,irid prui,1,1,
4,7,1998,22,14,phei xero,1,1,
4,7,1998,22,15,myrm depi,1,1,
4,7,1998,22,17,irid prui,1,1,
4,7,1998,22,27,phei xero,1,1,
4,7,1998,22,31,cono insa,1,1,
4,7,1998,22,32,pogo dese,1,1,
4,7,1998,22,34,pogo dese,1,1,
4,7,1998,22,47,phei xero,2,2,
4,7,1998,22,53,phei xero,1,1,
4,7,1998,22,55,myrm mexi,1,1,
4,7,1998,22,55,phei xero,1,1,
4,7,1998,22,61,pogo dese,1,1,
4,7,1998,22,63,myrm mexi,1,1,
4,7,1998,22,63,phei xero,1,1,
4,7,1998,22,64,pogo dese,2,2,
4,7,1998,22,65,phei xero,1,1,
4,7,1998,22,66,pogo dese,2,1,
4,7,1998,22,71,phei sita,1,1,
4,7,1998,22,71,pogo dese,2,2,
4,7,1998,22,73,novo cock,1,1,
2,7,1998,23,11,phei sita,1,1,
2,7,1998,23,16,myrm mexi,1,1,
2,7,1998,23,17,phei sita,1,1,
2,7,1998,23,26,phei sita,1,1,
2,7,1998,23,27,pogo mari,1,1,
2,7,1998,23,31,pogo dese,1,1,
2,7,1998,23,32,myrm mexi,1,1,
2,7,1998,23,32,pogo dese,1,1,
2,7,1998,23,34,phei sita,1,1,
2,7,1998,23,37,pogo dese,1,1,
2,7,1998,23,42,cono insa,1,1,
2,7,1998,23,42,irid prui,1,1,
2,7,1998,23,42,sole xylo,1,,7
2,7,1998,23,45,myrm mimi,1,1,
2,7,1998,23,46,phei xero,1,1,
2,7,1998,23,53,novo cock,1,1,
2,7,1998,23,55,phei xero,1,1,
2,7,1998,23,56,phei sita,1,1,
2,7,1998,23,64,phei sita,1,1,
2,7,1998,23,65,irid prui,1,1,
2,7,1998,23,75,irid prui,1,1,
2,7,1998,23,76,irid prui,1,1,
2,7,1998,23,76,phei xero,1,1,
2,7,1998,23,77,irid prui,2,2,
30,6,1998,24,13,irid prui,1,1,
30,6,1998,24,15,irid prui,1,1,
30,6,1998,24,21,irid prui,1,1,
30,6,1998,24,26,irid prui,1,1,
30,6,1998,24,27,phei xero,2,2,
30,6,1998,24,32,myrm mexi,1,1,
30,6,1998,24,35,cono insa,1,1,
30,6,1998,24,35,myrm mimi,1,1,
30,6,1998,24,35,sole xylo,1,,7
30,6,1998,24,36,irid prui,1,1,
30,6,1998,24,56,irid prui,1,1,
30,6,1998,24,61,phei xero,1,1,
30,6,1998,24,61,pogo mari,1,1,
30,6,1998,24,62,phei xero,1,1,
30,6,1998,24,63,irid prui,1,1,
30,6,1998,24,66,pogo dese,1,1,
30,6,1998,24,75,myrm mimi,1,1,
30,6,1998,24,75,pogo dese,1,1,
30,6,1998,24,76,pogo dese,1,1,
30,6,1998,24,77,phei xero,1,1,
21,7,1999,1,11,phei sita,1,1,
21,7,1999,1,11,phei xero,1,1,
21,7,1999,1,13,irid prui,1,1,
21,7,1999,1,13,pogo dese,1,1,
21,7,1999,1,15,cono insa,1,1,
21,7,1999,1,15,pogo imbe,1,1,
21,7,1999,1,16,irid prui,1,1,
21,7,1999,1,16,phei sita,1,1,
21,7,1999,1,17,phei xero,2,2,
21,7,1999,1,21,phei sita,1,1,
21,7,1999,1,21,phei xero,1,1,
21,7,1999,1,21,pogo dese,1,1,
21,7,1999,1,22,phei sita,2,2,
21,7,1999,1,22,phei xero,1,1,
21,7,1999,1,23,phei sita,1,2,
21,7,1999,1,24,phei sita,1,1,
21,7,1999,1,25,irid prui,1,1,
21,7,1999,1,25,phei sita,1,1,
21,7,1999,1,26,irid prui,1,1,
21,7,1999,1,26,phei xero,1,1,
21,7,1999,1,31,phei sita,1,3,
21,7,1999,1,32,phei sita,1,1,
21,7,1999,1,33,phei sita,2,2,
21,7,1999,1,34,irid prui,1,1,
21,7,1999,1,34,phei sita,2,3,
21,7,1999,1,35,novo cock,1,1,
21,7,1999,1,35,phei xero,1,1,
21,7,1999,1,36,irid prui,1,1,
21,7,1999,1,37,myrm mimi,1,1,
21,7,1999,1,41,myrm mimi,1,1,
21,7,1999,1,41,phei xero,1,2,
21,7,1999,1,43,myrm mexi,1,1,
21,7,1999,1,44,cono insa,1,1,
21,7,1999,1,45,myrm mexi,1,1,
21,7,1999,1,46,phei sita,1,1,
21,7,1999,1,46,phei xero,1,2,
21,7,1999,1,51,phei xero,1,1,
21,7,1999,1,54,irid prui,2,2,
21,7,1999,1,56,irid prui,2,2,
21,7,1999,1,62,phei sita,1,3,
21,7,1999,1,63,irid prui,2,2,
21,7,1999,1,63,phei xero,1,1,
21,7,1999,1,65,cono insa,1,1,
21,7,1999,1,66,myrm mexi,1,1,
21,7,1999,1,66,phei xero,1,1,
21,7,1999,1,67,cono insa,1,1,
21,7,1999,1,67,irid prui,1,1,
22,7,1999,1,73,cono insa,1,1,
22,7,1999,1,73,sole xylo,1,,7
22,7,1999,1,76,cono insa,1,1,
22,7,1999,1,76,irid prui,1,1,
22,7,1999,1,77,phei sita,1,1,
22,7,1999,1,77,phei xero,1,3,
22,7,1999,2,11,cono bico,2,2,
22,7,1999,2,12,phei xero,1,1,
22,7,1999,2,14,cono insa,2,2,
22,7,1999,2,17,cono insa,1,1,
22,7,1999,2,17,irid prui,1,1,
22,7,1999,2,22,cono insa,1,1,
22,7,1999,2,24,phei xero,1,1,
22,7,1999,2,25,phei sita,1,1,
22,7,1999,2,26,cono insa,1,1,
22,7,1999,2,31,myrm mexi,1,1,
22,7,1999,2,32,phei sita,1,2,
22,7,1999,2,32,phei xero,1,1,
22,7,1999,2,33,phei xero,1,1,
22,7,1999,2,34,cono bico,1,2,
22,7,1999,2,35,novo cock,1,1,
22,7,1999,2,35,sole xylo,1,,7
22,7,1999,2,37,phei xero,1,1,
22,7,1999,2,42,phei sita,1,1,
22,7,1999,2,44,pogo dese,1,1,
22,7,1999,2,44,sole xylo,1,,7
22,7,1999,2,45,sole xylo,1,,7
22,7,1999,2,46,phei sita,1,1,
22,7,1999,2,46,sole xylo,1,,7
22,7,1999,2,51,phei xero,2,2,
22,7,1999,2,52,irid prui,1,1,
22,7,1999,2,52,phei sita,1,1,
22,7,1999,2,52,phei xero,1,1,
22,7,1999,2,53,phei sita,2,2,
22,7,1999,2,53,sole xylo,1,,7
22,7,1999,2,55,sole xylo,1,,7
22,7,1999,2,56,sole xylo,1,,7
