prodID,satellite,year,month,day,stdev,mean,median,min,max,variance,numpixels,pctcloud,SLC
LT05_L1TP_035038_19901027_20161001_01_T1,5,1990,10,27,0.030541281,0.174242258,0.1676,0.1018,0.3198,0.00093277,5625,0,
LT05_L1TP_035038_19910320_20160929_01_T1,5,1991,3,20,0.015688771,0.126734961,0.1274,0.041,0.1942,0.000246138,5625,4.604444444,
LT05_L1TP_034038_19910329_20161001_01_T1,5,1991,3,29,0.013804209,0.133831484,0.1335,0.0876,0.1944,0.000190556,5625,0,
LT05_L1TP_035038_19910405_20160930_01_T1,5,1991,4,5,0.014479104,0.142544551,0.1415,0.0992,0.2017,0.000209644,5625,0,
LT05_L1TP_034038_19910414_20160929_01_T1,5,1991,4,14,0.013821281,0.148887573,0.1485,0.0986,0.2039,0.000191028,5625,0,
LT05_L1TP_035038_19910421_20161001_01_T1,5,1991,4,21,0.013892833,0.170927289,0.1713,0.1308,0.2249,0.000193011,5625,0,
LT05_L1TP_034038_19910430_20161001_01_T1,5,1991,4,30,0.013655071,0.1612704,0.1614,0.1134,0.2093,0.000186461,5625,0,
LT05_L1TP_035038_19910507_20160929_01_T1,5,1991,5,7,0.012709544,0.161001404,0.1617,0.1218,0.2133,0.000161533,5625,0,
LT05_L1TP_034038_19910516_20161001_01_T1,5,1991,5,16,0.011692118,0.147751164,0.1469,0.1098,0.1968,0.000136706,5625,0,
LT05_L1TP_035038_19910523_20160929_01_T1,5,1991,5,23,0.01243739,0.145451431,0.1447,0.1039,0.2126,0.000154689,5625,0,
LT05_L1TP_034038_19910601_20160929_01_T1,5,1991,6,1,0.015069203,0.147346906,0.1471,0.0537,0.2178,0.000227081,5625,0.32,
LT05_L1TP_035038_19910608_20161001_01_T1,5,1991,6,8,0.009323609,0.13152618,0.1312,0.1048,0.1768,8.69E-05,5625,2.488888889,
LT05_L1TP_034038_19910617_20160929_01_T1,5,1991,6,17,0.012382696,0.136304302,0.135,0.0993,0.2053,0.000153331,5625,0,
LT05_L1TP_035038_19910624_20161001_01_T1,5,1991,6,24,0.013749163,0.13553696,0.1336,0.0992,0.2107,0.000189039,5625,0,
LT04_L1TP_034038_19910625_20160929_01_T1,4,1991,6,25,0.019078083,0.114443556,0.1156,0.0653,0.1887,0.000363973,5625,0,
LT05_L1TP_034038_19910703_20160929_01_T1,5,1991,7,3,0.015595509,0.155260747,0.1527,0.1178,0.2509,0.00024322,5625,0,
LT05_L1TP_034038_19910719_20160929_01_T1,5,1991,7,19,0.014756388,0.139071004,0.1361,0.105,0.2293,0.000217751,5625,0,
LT05_L1TP_035038_19910726_20160929_01_T1,5,1991,7,26,0.015467838,0.167932907,0.1655,0.1041,0.2458,0.000239254,5625,0,
LT05_L1TP_034038_19910804_20160930_01_T1,5,1991,8,4,0.021050272,0.202381928,0.2047,0.1429,0.2489,0.000443114,5625,98.52444444,
LT05_L1TP_035038_19910811_20161001_01_T1,5,1991,8,11,0.030167631,0.23207598,0.2278,0.1619,0.3608,0.000910086,5625,53.29777778,
LT05_L1TP_034038_19910820_20160929_01_T1,5,1991,8,20,0.027058654,0.223225209,0.22,0.1508,0.3558,0.000732171,5625,0,
LT05_L1TP_035038_19910827_20160930_01_T1,5,1991,8,27,0.024824265,0.209163408,0.20555,0.1359,0.3638,0.000616244,5625,51.07555556,
LT04_L1TP_035038_19910904_20160930_01_T1,4,1991,9,4,0.037455396,0.189591961,0.1914,0.0715,0.3824,0.001402907,5625,20.60444444,
LT05_L1TP_034038_19910905_20160929_01_T1,5,1991,9,5,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19910912_20161001_01_T1,5,1991,9,12,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19910921_20160929_01_T1,5,1991,9,21,0.018457832,0.125199661,0.12405,0.084,0.1819,0.000340692,5625,89.51111111,
LT05_L1TP_035038_19910928_20160929_01_T1,5,1991,9,28,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19911007_20160929_01_T1,5,1991,10,7,0.021575378,0.188850951,0.1865,0.1279,0.3156,0.000465497,5625,0,
LT05_L1TP_035038_19911014_20161001_01_T1,5,1991,10,14,0.020530923,0.175795111,0.1738,0.1244,0.3151,0.000421519,5625,0,
LT05_L1TP_034038_19911023_20160929_01_T1,5,1991,10,23,0.016361296,0.158818951,0.1581,0.0892,0.2355,0.000267692,5625,27.48444444,
LT05_L1TP_035038_19911030_20160929_01_T1,5,1991,10,30,0.028820512,0.138438764,0.1444,0.0276,0.2196,0.000830622,5625,61.15555556,
LT05_L1GS_035038_19920203_20160929_01_T2,5,1992,2,3,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19920315_20160929_01_T1,5,1992,3,15,0.017746762,0.151368924,0.1506,0.1017,0.2231,0.000314948,5625,0,
LT05_L1TP_035038_19920322_20160929_01_T1,5,1992,3,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19920331_20160929_01_T1,5,1992,3,31,0.022073177,0.176220853,0.1739,0.1235,0.2811,0.000487225,5625,0,
LT05_L1TP_034038_19920416_20160930_01_T1,5,1992,4,16,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19920423_20160930_01_T1,5,1992,4,23,0.023261795,0.229015573,0.2268,0.1648,0.3283,0.000541111,5625,0,
LT05_L1GS_034038_19920502_20160929_01_T2,5,1992,5,2,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19920509_20160929_01_T1,5,1992,5,9,0.014543605,0.200777969,0.2008,0.1194,0.25,0.000211516,5625,29.63555556,
LT05_L1TP_035038_19920525_20160929_01_T1,5,1992,5,25,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT04_L1TP_035038_19920602_20160929_01_T1,4,1992,6,2,0.022700697,0.229093209,0.2264,0.1716,0.3244,0.000515322,5625,0,
LT05_L1TP_034038_19920603_20160929_01_T1,5,1992,6,3,0.018421454,0.204871896,0.2031,0.1603,0.2788,0.00033935,5625,34.84444444,
LT05_L1TP_035038_19920610_20160928_01_T1,5,1992,6,10,0.022343492,0.209392711,0.2058,0.1542,0.3294,0.000499232,5625,0,
LT04_L1TP_034038_19920611_20160929_01_T1,4,1992,6,11,0.022696805,0.197660089,0.194,0.1378,0.3229,0.000515145,5625,0,
LT04_L1TP_035038_19920618_20160929_01_T1,4,1992,6,18,0.019738373,0.191764249,0.1893,0.1376,0.2968,0.000389603,5625,0,
LT05_L1TP_034038_19920619_20160928_01_T1,5,1992,6,19,0.021230972,0.195348622,0.1919,0.1394,0.3227,0.000450754,5625,0,
LT05_L1TP_035038_19920626_20160929_01_T1,5,1992,6,26,0.021679089,0.190416533,0.1858,0.1407,0.3242,0.000469983,5625,0,
LT04_L1TP_035038_19920704_20160928_01_T1,4,1992,7,4,0.019984343,0.190432196,0.187,0.1253,0.3085,0.000399374,5625,0,
LT05_L1TP_034038_19920705_20160928_01_T1,5,1992,7,5,0.018379573,0.177773156,0.1746,0.1263,0.2958,0.000337809,5625,0,
LT05_L1TP_035038_19920712_20160929_01_T1,5,1992,7,12,0.027842793,0.22195552,0.2168,0.16,0.3769,0.000775221,5625,0,
LT05_L1TP_034038_19920721_20160929_01_T1,5,1992,7,21,0.021454762,0.190489422,0.1868,0.1405,0.3191,0.000460307,5625,0,
LT05_L1GS_035038_19920728_20160929_01_T2,5,1992,7,28,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19920806_20160928_01_T1,5,1992,8,6,0.03018744,0.232822631,0.2288,0.1563,0.3897,0.000911282,5625,0,
LT05_L1TP_035038_19920813_20160928_01_T1,5,1992,8,13,0.018847113,0.18022069,0.18015,0.1395,0.2344,0.000355214,5625,97.93777778,
LT05_L1TP_034038_19920822_20160928_01_T1,5,1992,8,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1GS_035038_19920829_20160928_01_T2,5,1992,8,29,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19920907_20160928_01_T1,5,1992,9,7,0.025861723,0.203546098,0.1994,0.1408,0.3509,0.000668829,5625,0,
LT05_L1TP_035038_19920914_20160929_01_T1,5,1992,9,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19920923_20160929_01_T1,5,1992,9,23,0.022249401,0.188982098,0.1864,0.136,0.3262,0.000495036,5625,0,
LT05_L1TP_035038_19920930_20160928_01_T1,5,1992,9,30,0.021750974,0.190477316,0.1884,0.1356,0.3142,0.000473105,5625,0,
LT05_L1TP_034038_19921009_20160929_01_T1,5,1992,10,9,0.018344348,0.16765424,0.166,0.1166,0.2738,0.000336515,5625,0,
LT05_L1TP_035038_19921016_20160928_01_T1,5,1992,10,16,0.018917674,0.174354898,0.1714,0.1167,0.2802,0.000357878,5625,0,
LT05_L1TP_034038_19921025_20160928_01_T1,5,1992,10,25,0.017984773,0.176434364,0.1773,0.1241,0.2566,0.000323452,5625,0,
LT05_L1TP_035038_19921101_20160929_01_T1,5,1992,11,1,0.016852386,0.16066848,0.1595,0.1005,0.2343,0.000284003,5625,0,
LT05_L1TP_034038_19921110_20160929_01_T1,5,1992,11,10,0.015611533,0.149522204,0.1499,0.1039,0.231,0.00024372,5625,0,
LT05_L1TP_035038_19921117_20160928_01_T1,5,1992,11,17,0.016336145,0.150999307,0.1514,0.1012,0.2415,0.00026687,5625,0,
LT05_L1TP_034038_19921126_20160928_01_T1,5,1992,11,26,0.015887087,0.138622027,0.1383,0.0854,0.2041,0.0002524,5625,0,
LT05_L1GS_035038_19921203_20160928_01_T2,5,1992,12,3,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19921212_20160928_01_T1,5,1992,12,12,0.01671246,0.11672826,0.1167,0.024,0.1673,0.000279306,5625,67.41333333,
LT05_L1GS_035038_19921219_20160929_01_T2,5,1992,12,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19930104_20160929_01_T1,5,1993,1,4,0.015834166,0.131567982,0.1313,0.0826,0.2088,0.000250721,5625,0,
LT05_L1TP_034038_19930113_20160928_01_T1,5,1993,1,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19930120_20160928_01_T1,5,1993,1,20,0.022318984,0.153188622,0.1556,0.0922,0.2514,0.000498137,5625,0,
LT05_L1TP_034038_19930129_20160928_01_T1,5,1993,1,29,0.01750115,0.129438684,0.13,0.0748,0.2008,0.00030629,5625,0,
LT05_L1TP_035038_19930205_20160928_01_T1,5,1993,2,5,0.01896517,0.145035876,0.1443,0.0793,0.2371,0.000359678,5625,0,
LT05_L1GS_034038_19930214_20160928_01_T2,5,1993,2,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19930221_20160929_01_T1,5,1993,2,21,0.025807314,0.171471804,0.1689,0.1038,0.3047,0.000666017,5625,0,
LT05_L1TP_034038_19930302_20160928_01_T1,5,1993,3,2,0.030033692,0.140854296,0.1396,0.0422,0.2467,0.000902023,5625,71.44888889,
LT05_L1TP_035038_19930309_20160928_01_T1,5,1993,3,9,0.030029467,0.183275467,0.1793,0.112,0.32,0.000901769,5625,0,
LT05_L1TP_034038_19930318_20160928_01_T1,5,1993,3,18,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19930325_20160929_01_T1,5,1993,3,25,0.028424152,0.211172729,0.208,0.1402,0.3176,0.000807932,5625,0,
LT05_L1TP_034038_19930403_20160928_01_T1,5,1993,4,3,0.02234515,0.193136676,0.1921,0.1339,0.2737,0.000499306,5625,0,
LT05_L1TP_035038_19930410_20160928_01_T1,5,1993,4,10,0.018947062,0.194735129,0.1937,0.1413,0.2656,0.000358991,5625,0,
LT05_L1TP_034038_19930419_20160928_01_T1,5,1993,4,19,0.013635894,0.171303182,0.171,0.1288,0.2192,0.000185938,5625,0,
LT05_L1TP_035038_19930426_20160928_01_T1,5,1993,4,26,0.013455691,0.17246688,0.1721,0.128,0.2278,0.000181056,5625,0,
LT05_L1TP_035038_19930512_20160928_01_T1,5,1993,5,12,0.009956531,0.162492871,0.1621,0.1294,0.2081,9.91E-05,5625,0,
LT05_L1TP_035038_19930528_20160928_01_T1,5,1993,5,28,0.012354618,0.155233564,0.1541,0.1174,0.2162,0.000152637,5625,0,
LT05_L1TP_034038_19930606_20160928_01_T1,5,1993,6,6,0.015090633,0.164085473,0.1643,0.1077,0.222,0.000227727,5625,32.69333333,
LT05_L1TP_035038_19930613_20160928_01_T1,5,1993,6,13,0.011427633,0.149195111,0.1481,0.118,0.209,0.000130591,5625,0,
LT05_L1TP_034038_19930622_20160927_01_T1,5,1993,6,22,0.011985359,0.151323076,0.1501,0.1183,0.24,0.000143649,5625,0,
LT05_L1TP_035038_19930629_20160928_01_T1,5,1993,6,29,0.012603928,0.140296356,0.1386,0.0998,0.205,0.000158859,5625,0,
LT05_L1TP_034038_19930708_20160927_01_T1,5,1993,7,8,0.010968914,0.131948302,0.1318,0.0999,0.19,0.000120317,5625,0,
LT05_L1GS_035038_19930715_20160927_01_T2,5,1993,7,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19930724_20160928_01_T1,5,1993,7,24,0.013150948,0.134209867,0.1317,0.1014,0.198,0.000172947,5625,0,
LT05_L1TP_035038_19930731_20160928_01_T1,5,1993,7,31,0.014654449,0.146759573,0.1445,0.1043,0.2167,0.000214753,5625,0,
LT05_L1TP_034038_19930809_20160927_01_T1,5,1993,8,9,0.013168251,0.132337191,0.1322,0.1026,0.1941,0.000173403,5625,0,
LT05_L1TP_035038_19930816_20160928_01_T1,5,1993,8,16,0.016611248,0.149936435,0.1487,0.0969,0.2255,0.000275934,5625,20.71111111,
LT05_L1TP_034038_19930825_20160927_01_T1,5,1993,8,25,0.021874927,0.148010933,0.1451,0.0994,0.2557,0.000478512,5625,0,
LT05_L1TP_035038_19930901_20160927_01_T1,5,1993,9,1,0.037732644,0.185767485,0.1771,0.0975,0.3346,0.001423752,5625,66.70222222,
LT05_L1TP_034038_19930910_20160928_01_T1,5,1993,9,10,0.015157019,0.157116583,0.1531,0.1269,0.2197,0.000229735,5625,96.46222222,
LT05_L1TP_035038_19930917_20160927_01_T1,5,1993,9,17,0.026115546,0.181912853,0.1775,0.1212,0.314,0.000682022,5625,0,
LT05_L1TP_034038_19930926_20160927_01_T1,5,1993,9,26,0.020977349,0.163383307,0.1597,0.1151,0.2753,0.000440049,5625,0,
LT05_L1TP_035038_19931003_20160928_01_T1,5,1993,10,3,0.02428026,0.162867248,0.161,0.0616,0.2761,0.000589531,5625,6.257777778,
LT05_L1TP_034038_19931012_20160928_01_T1,5,1993,10,12,0.021436922,0.143072141,0.1416,0.0553,0.246,0.000459542,5625,6.577777778,
LT05_L1TP_035038_19931019_20160927_01_T1,5,1993,10,19,0.020426618,0.163640142,0.1619,0.1075,0.2521,0.000417247,5625,0,
LT05_L1TP_034038_19931028_20160928_01_T1,5,1993,10,28,0.016987472,0.142712018,0.1396,0.0969,0.2221,0.000288574,5625,0,
LT05_L1TP_035038_19931104_20160927_01_T1,5,1993,11,4,0.016765504,0.137269586,0.1343,0.0884,0.2231,0.000281082,5625,12.49777778,
LT05_L1GS_034038_19931113_20160927_01_T2,5,1993,11,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19931120_20160928_01_T1,5,1993,11,20,0.017107115,0.137283822,0.1348,0.0871,0.2241,0.000292653,5625,0,
LT05_L1TP_034038_19931129_20160927_01_T1,5,1993,11,29,0.015712458,0.122644782,0.1207,0.0713,0.1935,0.000246881,5625,0,
LT05_L1TP_035038_19931206_20160927_01_T1,5,1993,12,6,0.015186646,0.126336658,0.1262,0.0711,0.1974,0.000230634,5625,0,
LT05_L1TP_034038_19931215_20160927_01_T1,5,1993,12,15,0.014554741,0.122755324,0.1216,0.0753,0.1875,0.00021184,5625,0,
LT05_L1TP_035038_19931222_20160928_01_T1,5,1993,12,22,0.020934934,0.113536376,0.1138,0.0359,0.1949,0.000438271,5625,47.80444444,
LT05_L1TP_035038_19940107_20160927_01_T1,5,1994,1,7,0.014802714,0.118105956,0.1172,0.0659,0.1841,0.00021912,5625,0,
LT05_L1TP_034038_19940116_20160928_01_T1,5,1994,1,16,0.013982343,0.119256836,0.1198,0.0661,0.1924,0.000195506,5625,0,
LT05_L1TP_035038_19940123_20160927_01_T1,5,1994,1,23,0.010713149,0.089744569,0.0864,0.0531,0.136,0.000114772,5625,0,
LT05_L1TP_034038_19940201_20160927_01_T1,5,1994,2,1,0.013213987,0.109248942,0.1105,0.071,0.1666,0.000174609,5625,0,
LT05_L1TP_034038_19940217_20160927_01_T1,5,1994,2,17,0.013879505,0.1045628,0.1046,0.0439,0.166,0.000192641,5625,4.515555556,
LT05_L1TP_035038_19940224_20160927_01_T1,5,1994,2,24,0.014966801,0.116101867,0.1134,0.07,0.1878,0.000224005,5625,0,
LT05_L1TP_035038_19940312_20160928_01_T1,5,1994,3,12,0.01146911,0.110573408,0.1107,0.0474,0.1586,0.00013154,5625,5.937777778,
LT05_L1TP_034038_19940321_20160927_01_T1,5,1994,3,21,0.012396278,0.118095698,0.1162,0.0795,0.1673,0.000153668,5625,0,
LT05_L1TP_035038_19940328_20160927_01_T1,5,1994,3,28,0.011579182,0.119560551,0.119,0.0814,0.1703,0.000134077,5625,0,
LT05_L1TP_034038_19940406_20160928_01_T1,5,1994,4,6,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19940413_20160928_01_T1,5,1994,4,13,0.009051949,0.114589316,0.1144,0.0847,0.1513,8.19E-05,5625,0,
LT05_L1TP_034038_19940422_20160927_01_T1,5,1994,4,22,0.008739538,0.110363236,0.1088,0.0803,0.1499,7.64E-05,5625,0,
LT05_L1TP_035038_19940429_20160927_01_T1,5,1994,4,29,0.009628945,0.1121088,0.1114,0.0864,0.159,9.27E-05,5625,0,
LT05_L1TP_034038_19940508_20160927_01_T1,5,1994,5,8,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19940515_20160927_01_T1,5,1994,5,15,0.009773864,0.116343911,0.1157,0.0849,0.1781,9.55E-05,5625,0,
LT05_L1TP_034038_19940524_20160927_01_T1,5,1994,5,24,0.010784572,0.117947058,0.1177,0.0927,0.2558,0.000116307,5625,0,
LT05_L1TP_035038_19940531_20160927_01_T1,5,1994,5,31,0.007911114,0.11493792,0.1156,0.0831,0.1484,6.26E-05,5625,0,
LT05_L1TP_034038_19940609_20160927_01_T1,5,1994,6,9,0.009155318,0.111566987,0.1097,0.0836,0.1711,8.38E-05,5625,0,
LT05_L1TP_035038_19940616_20160927_01_T1,5,1994,6,16,0.009760208,0.118482827,0.117,0.0882,0.1934,9.53E-05,5625,0,
LT05_L1TP_034038_19940625_20160928_01_T1,5,1994,6,25,0.009592662,0.112667004,0.113,0.0822,0.1609,9.20E-05,5625,0,
LT05_L1TP_035038_19940702_20160928_01_T1,5,1994,7,2,0.009936469,0.113084676,0.1116,0.0838,0.1746,9.87E-05,5625,0,
LT05_L1TP_034038_19940711_20160927_01_T1,5,1994,7,11,0.009064559,0.107968818,0.1073,0.0827,0.1586,8.22E-05,5625,0,
LT05_L1TP_035038_19940718_20160927_01_T1,5,1994,7,18,0.012959749,0.118142627,0.1185,0.0304,0.1891,0.000167955,5625,1.742222222,
LT05_L1TP_035038_19940803_20160927_01_T1,5,1994,8,3,0.013257017,0.118358116,0.1182,0.0844,0.212,0.000175749,5625,0,
LT05_L1TP_034038_19940812_20160927_01_T1,5,1994,8,12,0.016496789,0.123627378,0.1221,0.082,0.287,0.000272144,5625,0,
LT05_L1TP_035038_19940819_20160926_01_T1,5,1994,8,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19940828_20160927_01_T1,5,1994,8,28,0.005722618,0.110871429,0.10935,0.102,0.1214,3.27E-05,5625,99.75111111,
LT05_L1TP_035038_19940904_20160926_01_T1,5,1994,9,4,0.021222087,0.142103132,0.1382,0.0794,0.2311,0.000450377,5625,92.05333333,
LT05_L1TP_034038_19940913_20160926_01_T1,5,1994,9,13,0.021811205,0.160673476,0.1571,0.1094,0.3269,0.000475729,5625,0,
LT05_L1TP_035038_19940920_20160927_01_T1,5,1994,9,20,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19940929_20160927_01_T1,5,1994,9,29,0.0186836,0.145922276,0.1426,0.1015,0.3395,0.000349077,5625,0,
LT05_L1TP_034038_19941015_20160926_01_T1,5,1994,10,15,0.016807861,0.131332373,0.1284,0.0921,0.2932,0.000282504,5625,0,
LT05_L1TP_035038_19941022_20160926_01_T1,5,1994,10,22,0.014376519,0.122089244,0.1199,0.0844,0.2515,0.000206684,5625,0,
LT05_L1TP_034038_19941031_20160926_01_T1,5,1994,10,31,0.014964569,0.115624818,0.1136,0.0755,0.2407,0.000223938,5625,0,
LT05_L1TP_035038_19941107_20160927_01_T1,5,1994,11,7,0.007698622,0.08812439,0.09005,0.0692,0.1049,5.93E-05,5625,98.54222222,
LT05_L1TP_034038_19941116_20160926_01_T1,5,1994,11,16,0.012874025,0.112657676,0.1125,0.0602,0.1708,0.000165741,5625,9.564444444,
LT05_L1TP_035038_19941123_20160926_01_T1,5,1994,11,23,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19941202_20160927_01_T1,5,1994,12,2,0.013249805,0.112042916,0.11,0.074,0.181,0.000175557,5625,0,
LT05_L1TP_035038_19941209_20160927_01_T1,5,1994,12,9,0.01794698,0.131569316,0.1291,0.0727,0.2217,0.000322094,5625,0,
LT05_L1TP_034038_19941218_20160927_01_T1,5,1994,12,18,0.018028658,0.120766133,0.1187,0.0603,0.2097,0.000325033,5625,0,
LT05_L1GS_035038_19941225_20160926_01_T2,5,1994,12,25,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19950103_20160926_01_T1,5,1995,1,3,0.023310238,0.132444053,0.1299,0.0721,0.2547,0.000543367,5625,0,
LT05_L1TP_035038_19950110_20160926_01_T1,5,1995,1,10,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19950119_20160927_01_T1,5,1995,1,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19950204_20160926_01_T1,5,1995,2,4,0.051679097,0.172951182,0.1579,0.0723,0.4267,0.002670729,5625,0,
LT05_L1TP_035038_19950211_20160926_01_T1,5,1995,2,11,0.067846109,0.228162116,0.2091,0.116,0.5176,0.004603095,5625,0,
LT05_L1TP_034038_19950220_20160926_01_T1,5,1995,2,20,0.07430009,0.232629067,0.2098,0.1156,0.5303,0.005520503,5625,0,
LT05_L1TP_035038_19950227_20160926_01_T1,5,1995,2,27,0.075609353,0.263413742,0.2426,0.1198,0.5466,0.005716774,5625,0,
LT05_L1TP_034038_19950308_20160926_01_T1,5,1995,3,8,0.068618561,0.272303591,0.2546,0.1631,0.5095,0.004708507,5625,0,
LT05_L1TP_035038_19950315_20160926_01_T1,5,1995,3,15,0.084386946,0.345869973,0.3295,0.1774,0.6327,0.007121157,5625,0,
LT05_L1TP_034038_19950324_20160926_01_T1,5,1995,3,24,0.061940864,0.31895819,0.3092,0.1905,0.5153,0.003836671,5625,0.035555556,
LT05_L1TP_035038_19950331_20160926_01_T1,5,1995,3,31,0.055576262,0.343665493,0.3417,0.2007,0.563,0.003088721,5625,0,
LT05_L1TP_034038_19950409_20160927_01_T1,5,1995,4,9,0.039549152,0.297684498,0.2984,0.1749,0.4424,0.001564135,5625,0,
LT05_L1TP_035038_19950416_20160926_01_T1,5,1995,4,16,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19950425_20160927_01_T1,5,1995,4,25,0.023093523,0.225173067,0.2257,0.1535,0.2985,0.000533311,5625,0,
LT05_L1TP_035038_19950502_20160926_01_T1,5,1995,5,2,0.021199264,0.200263609,0.1975,0.1489,0.273,0.000449409,5625,0.977777778,
LT05_L1TP_034038_19950511_20160926_01_T1,5,1995,5,11,0.016041903,0.186410649,0.1853,0.137,0.2333,0.000257343,5625,0,
LT05_L1TP_035038_19950518_20160926_01_T1,5,1995,5,18,0.016719512,0.195081493,0.1935,0.1519,0.2474,0.000279542,5625,0,
LT05_L1TP_034038_19950527_20160926_01_T1,5,1995,5,27,0.015088511,0.181267164,0.1798,0.1365,0.2433,0.000227663,5625,0,
LT05_L1TP_035038_19950603_20160926_01_T1,5,1995,6,3,0.015165036,0.188261902,0.1871,0.1472,0.259,0.000229978,5625,0,
LT05_L1TP_034038_19950612_20160926_01_T1,5,1995,6,12,0.015925304,0.179804409,0.1781,0.1366,0.2464,0.000253615,5625,0,
LT05_L1TP_035038_19950619_20160926_01_T1,5,1995,6,19,0.018040565,0.175921013,0.1747,0.1255,0.2514,0.000325462,5625,0,
LT05_L1TP_034038_19950628_20160926_01_T1,5,1995,6,28,0.018392484,0.176188267,0.1734,0.1215,0.2668,0.000338283,5625,0,
LT05_L1TP_035038_19950705_20160926_01_T1,5,1995,7,5,0.019645541,0.183945209,0.1814,0.1327,0.2829,0.000385947,5625,0,
LT05_L1TP_034038_19950714_20160926_01_T1,5,1995,7,14,0.021274399,0.188520587,0.1854,0.1334,0.3167,0.0004526,5625,0,
LT05_L1TP_035038_19950721_20160926_01_T1,5,1995,7,21,0.02272227,0.192388444,0.1895,0.1318,0.3504,0.000516302,5625,0,
LT05_L1TP_034038_19950730_20160926_01_T1,5,1995,7,30,0.022085538,0.182229689,0.1783,0.1314,0.3479,0.000487771,5625,0,
LT05_L1TP_035038_19950806_20160926_01_T1,5,1995,8,6,0.024052351,0.187439911,0.1827,0.1364,0.3308,0.000578516,5625,0,
LT05_L1GS_034038_19950815_20160926_01_T2,5,1995,8,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_19950822_20160926_01_T1,5,1995,8,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_19950831_20160926_01_T1,5,1995,8,31,0.031212258,0.1878968,0.1816,0.1256,0.4017,0.000974205,5625,0,
LT05_L1TP_035038_19950907_20160926_01_T1,5,1995,9,7,0.02436751,0.175955598,0.1722,0.1105,0.322,0.000593776,5625,35.37777778,
LT05_L1GS_034038_19950916_20160926_01_T2,5,1995,9,16,0.040511983,0.209876102,0.2056,0.079,0.4558,0.001641221,5625,10.06222222,
LT05_L1TP_035038_19950923_20160926_01_T1,5,1995,9,23,0.035071697,0.231851966,0.2251,0.1142,0.3796,0.001230024,5625,32.64,
LT05_L1TP_034038_19951002_20160926_01_T1,5,1995,10,2,0.041384462,0.274951431,0.272,0.1733,0.4508,0.001712674,5625,0,
LT05_L1TP_035038_19951009_20160926_01_T1,5,1995,10,9,0.032442764,0.241669849,0.2406,-0.2833,0.4236,0.001052533,5625,10.43555556,
LT05_L1TP_034038_19951018_20160925_01_T1,5,1995,10,18,0.02405662,0.230924818,0.2278,0.171,0.4528,0.000578721,5625,0,
LT05_L1TP_035038_19951025_20160926_01_T1,5,1995,10,25,0.022344241,0.213544747,0.2111,0.1562,0.3654,0.000499265,5625,0,
LT05_L1TP_034038_19951103_20160926_01_T1,5,1995,11,3,0.027518535,0.215330195,0.2148,0.1136,0.4424,0.00075727,5625,7.857777778,
LT05_L1TP_035038_19951110_20160925_01_T1,5,1995,11,10,0.025724126,0.203499929,0.2025,0.1152,0.3777,0.000661731,5625,0,
LT05_L1TP_034038_19951119_20160926_01_T1,5,1995,11,19,0.018457456,0.195790222,0.1938,0.1319,0.3454,0.000340678,5625,0,
